,GEO_ID,NAME,Total_20,Asian_20,Pct_20,COUNTY,STATE,PctState_20,County,Asian_10,Total_10,Pct_10,PCT_DIFF
470,0500000US13167,"Johnson County, Georgia",9189.0,28.0,0.30471215583850253,Johnson County,Georgia,4.471920408577072,"Johnson County, Georgia",22.0,9980.0,0.22044088176352705,0.08427127407497548
471,0500000US13169,"Jones County, Georgia",28347.0,141.0,0.4974071330299502,Jones County,Georgia,4.471920408577072,"Jones County, Georgia",187.0,28669.0,0.6522724894485332,-0.154865356418583
472,0500000US13171,"Lamar County, Georgia",18500.0,103.0,0.5567567567567567,Lamar County,Georgia,4.471920408577072,"Lamar County, Georgia",72.0,18317.0,0.39307746901785223,0.1636792877389045
473,0500000US13173,"Lanier County, Georgia",9877.0,81.0,0.8200870709729675,Lanier County,Georgia,4.471920408577072,"Lanier County, Georgia",103.0,10078.0,1.022028180194483,-0.20194110922151554
474,0500000US13175,"Laurens County, Georgia",49570.0,513.0,1.0349001412144443,Laurens County,Georgia,4.471920408577072,"Laurens County, Georgia",483.0,48434.0,0.9972333484742123,0.03766679274023199
475,0500000US13177,"Lee County, Georgia",33163.0,854.0,2.575159062810964,Lee County,Georgia,4.471920408577072,"Lee County, Georgia",617.0,28298.0,2.1803661036115627,0.3947929591994015
476,0500000US13179,"Liberty County, Georgia",65256.0,1380.0,2.1147480691430673,Liberty County,Georgia,4.471920408577072,"Liberty County, Georgia",1247.0,63453.0,1.9652341102863538,0.1495139588567136
477,0500000US13181,"Lincoln County, Georgia",7690.0,20.0,0.26007802340702213,Lincoln County,Georgia,4.471920408577072,"Lincoln County, Georgia",32.0,7996.0,0.400200100050025,-0.14012207664300286
478,0500000US13183,"Long County, Georgia",16168.0,181.0,1.119495299356754,Long County,Georgia,4.471920408577072,"Long County, Georgia",115.0,14464.0,0.7950774336283186,0.32441786572843534
479,0500000US13185,"Lowndes County, Georgia",118251.0,1952.0,1.650725998088811,Lowndes County,Georgia,4.471920408577072,"Lowndes County, Georgia",1591.0,109233.0,1.4565195499528532,0.19420644813595778
480,0500000US13187,"Lumpkin County, Georgia",33488.0,257.0,0.767439082656474,Lumpkin County,Georgia,4.471920408577072,"Lumpkin County, Georgia",138.0,29966.0,0.4605219248481613,0.3069171578083127
481,0500000US13189,"McDuffie County, Georgia",21632.0,77.0,0.35595414201183434,McDuffie County,Georgia,4.471920408577072,"McDuffie County, Georgia",76.0,21875.0,0.3474285714285714,0.00852557058326292
482,0500000US13191,"McIntosh County, Georgia",10975.0,43.0,0.3917995444191344,McIntosh County,Georgia,4.471920408577072,"McIntosh County, Georgia",45.0,14333.0,0.31396078978580894,0.07783875463332546
483,0500000US13193,"Macon County, Georgia",12082.0,156.0,1.2911769574573746,Macon County,Georgia,4.471920408577072,"Macon County, Georgia",195.0,14740.0,1.322930800542741,-0.03175384308536633
484,0500000US13195,"Madison County, Georgia",30120.0,529.0,1.7563081009296149,Madison County,Georgia,4.471920408577072,"Madison County, Georgia",178.0,28120.0,0.6330014224751067,1.123306678454508
485,0500000US13197,"Marion County, Georgia",7498.0,55.0,0.7335289410509469,Marion County,Georgia,4.471920408577072,"Marion County, Georgia",78.0,8742.0,0.8922443376801648,-0.15871539662921785
486,0500000US13199,"Meriwether County, Georgia",20613.0,78.0,0.37840197933343034,Meriwether County,Georgia,4.471920408577072,"Meriwether County, Georgia",141.0,21992.0,0.641142233539469,-0.26274025420603864
487,0500000US13201,"Miller County, Georgia",6000.0,31.0,0.5166666666666666,Miller County,Georgia,4.471920408577072,"Miller County, Georgia",28.0,6125.0,0.4571428571428572,0.05952380952380942
488,0500000US13205,"Mitchell County, Georgia",21755.0,108.0,0.49643760055159736,Mitchell County,Georgia,4.471920408577072,"Mitchell County, Georgia",122.0,23498.0,0.5191931228189633,-0.02275552226736599
489,0500000US13207,"Monroe County, Georgia",27957.0,244.0,0.8727688950888866,Monroe County,Georgia,4.471920408577072,"Monroe County, Georgia",214.0,26424.0,0.8098698153194066,0.06289907976947995
490,0500000US13209,"Montgomery County, Georgia",8610.0,39.0,0.45296167247386765,Montgomery County,Georgia,4.471920408577072,"Montgomery County, Georgia",26.0,9123.0,0.2849939712813767,0.16796770119249094
491,0500000US13211,"Morgan County, Georgia",20097.0,126.0,0.6269592476489028,Morgan County,Georgia,4.471920408577072,"Morgan County, Georgia",106.0,17868.0,0.5932393104992164,0.03371993714968635
492,0500000US13213,"Murray County, Georgia",39973.0,134.0,0.33522627773747277,Murray County,Georgia,4.471920408577072,"Murray County, Georgia",116.0,39628.0,0.2927223175532452,0.042503960184227585
493,0500000US13215,"Muscogee County, Georgia",206922.0,5661.0,2.7358134949401225,Muscogee County,Georgia,4.471920408577072,"Muscogee County, Georgia",4128.0,189885.0,2.1739473892092582,0.5618661057308643
494,0500000US13217,"Newton County, Georgia",112483.0,1053.0,0.9361414613763858,Newton County,Georgia,4.471920408577072,"Newton County, Georgia",906.0,99958.0,0.9063806798855519,0.029760781490833832
495,0500000US13219,"Oconee County, Georgia",41799.0,2082.0,4.980980406229814,Oconee County,Georgia,4.471920408577072,"Oconee County, Georgia",1022.0,32808.0,3.1150938795415755,1.8658865266882385
496,0500000US13221,"Oglethorpe County, Georgia",14825.0,134.0,0.9038785834738617,Oglethorpe County,Georgia,4.471920408577072,"Oglethorpe County, Georgia",65.0,14899.0,0.4362708906638029,0.4676076928100588
497,0500000US13223,"Paulding County, Georgia",168661.0,1956.0,1.159722757483947,Paulding County,Georgia,4.471920408577072,"Paulding County, Georgia",1271.0,142324.0,0.8930327984036424,0.2666899590803047
498,0500000US13225,"Peach County, Georgia",27981.0,199.0,0.7111968835995854,Peach County,Georgia,4.471920408577072,"Peach County, Georgia",223.0,27695.0,0.8051994944935909,-0.09400261089400541
499,0500000US13227,"Pickens County, Georgia",33216.0,194.0,0.5840558766859345,Pickens County,Georgia,4.471920408577072,"Pickens County, Georgia",119.0,29431.0,0.40433556454079034,0.17972031214514417
500,0500000US13229,"Pierce County, Georgia",19716.0,83.0,0.4209778859809292,Pierce County,Georgia,4.471920408577072,"Pierce County, Georgia",59.0,18758.0,0.3145324661477769,0.10644541983315231
501,0500000US13231,"Pike County, Georgia",18889.0,79.0,0.41823283392450633,Pike County,Georgia,4.471920408577072,"Pike County, Georgia",56.0,17869.0,0.3133919077732386,0.10484092615126772
502,0500000US13233,"Polk County, Georgia",42853.0,240.0,0.560054138566728,Polk County,Georgia,4.471920408577072,"Polk County, Georgia",281.0,41475.0,0.6775165762507535,-0.11746243768402542
503,0500000US13235,"Pulaski County, Georgia",9855.0,93.0,0.9436834094368342,Pulaski County,Georgia,4.471920408577072,"Pulaski County, Georgia",105.0,12010.0,0.8742714404662781,0.06941196897055602
504,0500000US13237,"Putnam County, Georgia",22047.0,108.0,0.4898625663355558,Putnam County,Georgia,4.471920408577072,"Putnam County, Georgia",107.0,21218.0,0.5042888113865586,-0.014426245051002762
505,0500000US13239,"Quitman County, Georgia",2235.0,12.0,0.5369127516778524,Quitman County,Georgia,4.471920408577072,"Quitman County, Georgia",2.0,2513.0,0.07958615200955034,0.457326599668302
506,0500000US13241,"Rabun County, Georgia",16883.0,63.0,0.3731564295445122,Rabun County,Georgia,4.471920408577072,"Rabun County, Georgia",116.0,16276.0,0.7127058245269108,-0.33954939498239856
507,0500000US13243,"Randolph County, Georgia",6425.0,21.0,0.32684824902723736,Randolph County,Georgia,4.471920408577072,"Randolph County, Georgia",23.0,7719.0,0.29796605777950513,0.028882191247732225
508,0500000US13245,"Richmond County, Georgia",206607.0,3975.0,1.9239425576093743,Richmond County,Georgia,4.471920408577072,"Richmond County, Georgia",3331.0,200549.0,1.6609407177298314,0.26300183987954284
509,0500000US13247,"Rockdale County, Georgia",93570.0,1542.0,1.6479640910548252,Rockdale County,Georgia,4.471920408577072,"Rockdale County, Georgia",1516.0,85215.0,1.7790295135832894,-0.1310654225284642
510,0500000US13249,"Schley County, Georgia",4547.0,20.0,0.4398504508467121,Schley County,Georgia,4.471920408577072,"Schley County, Georgia",36.0,5010.0,0.718562874251497,-0.2787124234047849
511,0500000US13251,"Screven County, Georgia",14067.0,61.0,0.43363901329352383,Screven County,Georgia,4.471920408577072,"Screven County, Georgia",57.0,14593.0,0.390598232029055,0.04304078126446881
512,0500000US13253,"Seminole County, Georgia",9147.0,64.0,0.6996829561604898,Seminole County,Georgia,4.471920408577072,"Seminole County, Georgia",35.0,8729.0,0.40096230954290296,0.29872064661758685
513,0500000US13255,"Spalding County, Georgia",67306.0,648.0,0.9627670638576056,Spalding County,Georgia,4.471920408577072,"Spalding County, Georgia",574.0,64073.0,0.8958531674808421,0.06691389637676348
514,0500000US13257,"Stephens County, Georgia",26784.0,229.0,0.8549880525686978,Stephens County,Georgia,4.471920408577072,"Stephens County, Georgia",178.0,26175.0,0.6800382043935053,0.17494984817519255
515,0500000US13259,"Stewart County, Georgia",5314.0,169.0,3.1802785095972905,Stewart County,Georgia,4.471920408577072,"Stewart County, Georgia",44.0,6058.0,0.7263123142951469,2.4539661953021437
516,0500000US13261,"Sumter County, Georgia",29616.0,504.0,1.7017828200972445,Sumter County,Georgia,4.471920408577072,"Sumter County, Georgia",421.0,32819.0,1.282793503763064,0.41898931633418046
517,0500000US13263,"Talbot County, Georgia",5733.0,17.0,0.2965288679574394,Talbot County,Georgia,4.471920408577072,"Talbot County, Georgia",9.0,6865.0,0.13109978150036417,0.16542908645707521
518,0500000US13265,"Taliaferro County, Georgia",1559.0,6.0,0.38486209108402825,Taliaferro County,Georgia,4.471920408577072,"Taliaferro County, Georgia",11.0,1717.0,0.64065230052417,-0.25579020944014175
519,0500000US13267,"Tattnall County, Georgia",22842.0,127.0,0.5559933455914543,Tattnall County,Georgia,4.471920408577072,"Tattnall County, Georgia",99.0,25520.0,0.3879310344827586,0.16806231110869568
520,0500000US13269,"Taylor County, Georgia",7816.0,39.0,0.49897645854657113,Taylor County,Georgia,4.471920408577072,"Taylor County, Georgia",57.0,8906.0,0.6400179654165731,-0.14104150687000194
521,0500000US13271,"Telfair County, Georgia",12477.0,32.0,0.25647190831129274,Telfair County,Georgia,4.471920408577072,"Telfair County, Georgia",96.0,16500.0,0.5818181818181818,-0.32534627350688905
522,0500000US13273,"Terrell County, Georgia",9185.0,67.0,0.7294501905280348,Terrell County,Georgia,4.471920408577072,"Terrell County, Georgia",29.0,9315.0,0.3113258185721954,0.41812437195583946
523,0500000US13275,"Thomas County, Georgia",45798.0,424.0,0.9258046202890956,Thomas County,Georgia,4.471920408577072,"Thomas County, Georgia",311.0,44720.0,0.695438282647585,0.2303663376415106
524,0500000US13277,"Tift County, Georgia",41344.0,651.0,1.574593653250774,Tift County,Georgia,4.471920408577072,"Tift County, Georgia",512.0,40118.0,1.2762351064360138,0.29835854681476026
525,0500000US13279,"Toombs County, Georgia",27030.0,209.0,0.7732149463559008,Toombs County,Georgia,4.471920408577072,"Toombs County, Georgia",200.0,27223.0,0.7346728868971091,0.038542059458791744
526,0500000US13281,"Towns County, Georgia",12493.0,81.0,0.6483630833266629,Towns County,Georgia,4.471920408577072,"Towns County, Georgia",44.0,10471.0,0.42020819405978416,0.22815488926687877
527,0500000US13283,"Treutlen County, Georgia",6406.0,7.0,0.10927255697783327,Treutlen County,Georgia,4.471920408577072,"Treutlen County, Georgia",13.0,6885.0,0.1888162672476398,-0.07954371026980654
528,0500000US13285,"Troup County, Georgia",69426.0,1610.0,2.3190159306311755,Troup County,Georgia,4.471920408577072,"Troup County, Georgia",1060.0,67044.0,1.5810512499254221,0.7379646807057534
529,0500000US13287,"Turner County, Georgia",9006.0,51.0,0.5662891405729514,Turner County,Georgia,4.471920408577072,"Turner County, Georgia",40.0,8930.0,0.4479283314669653,0.11836080910598612
530,0500000US13289,"Twiggs County, Georgia",8022.0,37.0,0.4612316130640738,Twiggs County,Georgia,4.471920408577072,"Twiggs County, Georgia",14.0,9023.0,0.1551590380139643,0.3060725750501095
531,0500000US13291,"Union County, Georgia",24632.0,106.0,0.4303345241961676,Union County,Georgia,4.471920408577072,"Union County, Georgia",75.0,21356.0,0.3511893613036149,0.07914516289255269
532,0500000US13293,"Upson County, Georgia",27700.0,151.0,0.5451263537906137,Upson County,Georgia,4.471920408577072,"Upson County, Georgia",127.0,27153.0,0.46771995727912197,0.07740639651149173
533,0500000US13295,"Walker County, Georgia",67654.0,299.0,0.4419546516096609,Walker County,Georgia,4.471920408577072,"Walker County, Georgia",297.0,68756.0,0.4319623014718716,0.009992350137789319
534,0500000US13297,"Walton County, Georgia",96673.0,1414.0,1.4626627910585168,Walton County,Georgia,4.471920408577072,"Walton County, Georgia",956.0,83768.0,1.1412472543214593,0.3214155367370575
535,0500000US13299,"Ware County, Georgia",36251.0,333.0,0.9185953490938181,Ware County,Georgia,4.471920408577072,"Ware County, Georgia",279.0,36312.0,0.7683410442828817,0.15025430481093638
536,0500000US13301,"Warren County, Georgia",5215.0,15.0,0.28763183125599234,Warren County,Georgia,4.471920408577072,"Warren County, Georgia",22.0,5834.0,0.3770997600274254,-0.08946792877143306
537,0500000US13303,"Washington County, Georgia",19988.0,76.0,0.38022813688212925,Washington County,Georgia,4.471920408577072,"Washington County, Georgia",104.0,21187.0,0.49086704111011464,-0.11063890422798539
538,0500000US13305,"Wayne County, Georgia",30144.0,174.0,0.5772292993630573,Wayne County,Georgia,4.471920408577072,"Wayne County, Georgia",161.0,30099.0,0.5349014917439118,0.04232780761914556
539,0500000US13307,"Webster County, Georgia",2348.0,12.0,0.5110732538330494,Webster County,Georgia,4.471920408577072,"Webster County, Georgia",7.0,2799.0,0.2500893176134334,0.26098393621961596
540,0500000US13309,"Wheeler County, Georgia",7471.0,18.0,0.24093160219515458,Wheeler County,Georgia,4.471920408577072,"Wheeler County, Georgia",16.0,7421.0,0.21560436598841126,0.02532723620674332
541,0500000US13311,"White County, Georgia",28003.0,161.0,0.574938399457201,White County,Georgia,4.471920408577072,"White County, Georgia",124.0,27144.0,0.45682287061597404,0.118115528841227
542,0500000US13313,"Whitfield County, Georgia",102864.0,1427.0,1.3872686265360086,Whitfield County,Georgia,4.471920408577072,"Whitfield County, Georgia",1330.0,102599.0,1.296308930886266,0.09095969564974249
543,0500000US13315,"Wilcox County, Georgia",8766.0,49.0,0.5589778690394707,Wilcox County,Georgia,4.471920408577072,"Wilcox County, Georgia",42.0,9255.0,0.45380875202593196,0.1051691170135387
544,0500000US13317,"Wilkes County, Georgia",9565.0,62.0,0.6481965499215891,Wilkes County,Georgia,4.471920408577072,"Wilkes County, Georgia",52.0,10593.0,0.4908902105163787,0.15730633940521044
545,0500000US13319,"Wilkinson County, Georgia",8877.0,30.0,0.33795201081446435,Wilkinson County,Georgia,4.471920408577072,"Wilkinson County, Georgia",31.0,9563.0,0.32416605667677506,0.013785954137689294
546,0500000US13321,"Worth County, Georgia",20784.0,88.0,0.4234026173979984,Worth County,Georgia,4.471920408577072,"Worth County, Georgia",74.0,21679.0,0.3413441579408644,0.08205845945713397
547,0500000US15001,"Hawaii County, Hawaii",200629.0,39607.0,19.741413255312043,Hawaii County,Hawaii,37.23718812509835,"Hawaii County, Hawaii",41050.0,185079.0,22.179717850215315,-2.438304594903272
548,0500000US15003,"Honolulu County, Hawaii",1016508.0,436853.0,42.97585459238885,Honolulu County,Hawaii,37.23718812509835,"Honolulu County, Hawaii",418410.0,953207.0,43.894977691099626,-0.9191230987107772
549,0500000US15005,"Kalawao County, Hawaii",82.0,12.0,14.634146341463413,Kalawao County,Hawaii,37.23718812509835,"Kalawao County, Hawaii",,,,
550,0500000US15007,"Kauai County, Hawaii",73298.0,21102.0,28.789325766050915,Kauai County,Hawaii,37.23718812509835,"Kauai County, Hawaii",21016.0,67091.0,31.32461880132954,-2.535293035278624
551,0500000US15009,"Maui County, Hawaii",164754.0,44328.0,26.905568301831824,Maui County,Hawaii,37.23718812509835,"Maui County, Hawaii",44595.0,154834.0,28.801813555162305,-1.8962452533304806
552,0500000US16001,"Ada County, Idaho",494967.0,13929.0,2.814127002406221,Ada County,Idaho,1.4591872355372664,"Ada County, Idaho",9407.0,392365.0,2.397512520229888,0.4166144821763331
553,0500000US16003,"Adams County, Idaho",4379.0,11.0,0.25119890385932864,Adams County,Idaho,1.4591872355372664,"Adams County, Idaho",16.0,3976.0,0.4024144869215292,-0.15121558306220056
554,0500000US16005,"Bannock County, Idaho",87018.0,1197.0,1.3755774667310212,Bannock County,Idaho,1.4591872355372664,"Bannock County, Idaho",1079.0,82839.0,1.3025265877183452,0.07305087901267604
555,0500000US16007,"Bear Lake County, Idaho",6372.0,13.0,0.20401757689893282,Bear Lake County,Idaho,1.4591872355372664,"Bear Lake County, Idaho",22.0,5986.0,0.3675242231874373,-0.1635066462885045
556,0500000US16009,"Benewah County, Idaho",9530.0,35.0,0.36726128016789084,Benewah County,Idaho,1.4591872355372664,"Benewah County, Idaho",27.0,9285.0,0.29079159935379645,0.07646968081409439
557,0500000US16011,"Bingham County, Idaho",47992.0,200.0,0.41673612268711446,Bingham County,Idaho,1.4591872355372664,"Bingham County, Idaho",285.0,45607.0,0.6249040717433727,-0.20816794905625824
558,0500000US16013,"Blaine County, Idaho",24272.0,212.0,0.873434410019776,Blaine County,Idaho,1.4591872355372664,"Blaine County, Idaho",183.0,21376.0,0.8561002994011977,0.017334110618578258
559,0500000US16015,"Boise County, Idaho",7610.0,37.0,0.48620236530880423,Boise County,Idaho,1.4591872355372664,"Boise County, Idaho",29.0,7028.0,0.41263517359134894,0.0735671917174553
560,0500000US16017,"Bonner County, Idaho",47110.0,255.0,0.5412863510931861,Bonner County,Idaho,1.4591872355372664,"Bonner County, Idaho",184.0,40877.0,0.4501308804462167,0.09115547064696944
561,0500000US16019,"Bonneville County, Idaho",123964.0,1423.0,1.1479139104901424,Bonneville County,Idaho,1.4591872355372664,"Bonneville County, Idaho",856.0,104234.0,0.8212291574726096,0.32668475301753275
562,0500000US16021,"Boundary County, Idaho",12056.0,75.0,0.6220968812209687,Boundary County,Idaho,1.4591872355372664,"Boundary County, Idaho",62.0,10972.0,0.5650747356908494,0.057022145530119306
563,0500000US16023,"Butte County, Idaho",2574.0,3.0,0.11655011655011654,Butte County,Idaho,1.4591872355372664,"Butte County, Idaho",5.0,2891.0,0.17295053614666206,-0.056400419596545515
564,0500000US16025,"Camas County, Idaho",1077.0,9.0,0.8356545961002786,Camas County,Idaho,1.4591872355372664,"Camas County, Idaho",1.0,1117.0,0.08952551477170993,0.7461290813285687
565,0500000US16027,"Canyon County, Idaho",231105.0,2119.0,0.9168992449319574,Canyon County,Idaho,1.4591872355372664,"Canyon County, Idaho",1519.0,188923.0,0.8040312719997035,0.11286797293225392
566,0500000US16029,"Caribou County, Idaho",7027.0,13.0,0.18500071154119824,Caribou County,Idaho,1.4591872355372664,"Caribou County, Idaho",15.0,6963.0,0.2154243860404998,-0.030423674499301556
567,0500000US16031,"Cassia County, Idaho",24655.0,134.0,0.5435003041979315,Cassia County,Idaho,1.4591872355372664,"Cassia County, Idaho",108.0,22952.0,0.4705472289996514,0.07295307519828009
568,0500000US16033,"Clark County, Idaho",790.0,1.0,0.12658227848101267,Clark County,Idaho,1.4591872355372664,"Clark County, Idaho",,,,
569,0500000US16035,"Clearwater County, Idaho",8734.0,48.0,0.5495763682161667,Clearwater County,Idaho,1.4591872355372664,"Clearwater County, Idaho",61.0,8761.0,0.6962675493665107,-0.14669118115034396
570,0500000US16037,"Custer County, Idaho",4275.0,17.0,0.39766081871345027,Custer County,Idaho,1.4591872355372664,"Custer County, Idaho",10.0,4368.0,0.22893772893772896,0.1687230897757213
571,0500000US16039,"Elmore County, Idaho",28666.0,800.0,2.7907625758738575,Elmore County,Idaho,1.4591872355372664,"Elmore County, Idaho",768.0,27038.0,2.840446778607885,-0.049684202734027405
572,0500000US16041,"Franklin County, Idaho",14194.0,30.0,0.21135691137100185,Franklin County,Idaho,1.4591872355372664,"Franklin County, Idaho",15.0,12786.0,0.11731581417175035,0.0940410971992515
573,0500000US16043,"Fremont County, Idaho",13388.0,46.0,0.34359127576934567,Fremont County,Idaho,1.4591872355372664,"Fremont County, Idaho",29.0,13242.0,0.21900015103458692,0.12459112473475875
574,0500000US16045,"Gem County, Idaho",19123.0,99.0,0.5177011975108509,Gem County,Idaho,1.4591872355372664,"Gem County, Idaho",84.0,16719.0,0.5024223936838328,0.015278803827018073
575,0500000US16047,"Gooding County, Idaho",15598.0,44.0,0.2820874471086037,Gooding County,Idaho,1.4591872355372664,"Gooding County, Idaho",72.0,15464.0,0.46559751681324363,-0.18351006970463996
576,0500000US16049,"Idaho County, Idaho",16541.0,61.0,0.36878060576748684,Idaho County,Idaho,1.4591872355372664,"Idaho County, Idaho",68.0,16267.0,0.41802422081514723,-0.049243615047660394
577,0500000US16051,"Jefferson County, Idaho",30891.0,124.0,0.4014114143277977,Jefferson County,Idaho,1.4591872355372664,"Jefferson County, Idaho",103.0,26140.0,0.3940321346595256,0.007379279668272121
578,0500000US16053,"Jerome County, Idaho",24237.0,97.0,0.40021454800511613,Jerome County,Idaho,1.4591872355372664,"Jerome County, Idaho",76.0,22374.0,0.3396799856976848,0.06053456230743132
579,0500000US16055,"Kootenai County, Idaho",171362.0,1420.0,0.8286551277412728,Kootenai County,Idaho,1.4591872355372664,"Kootenai County, Idaho",961.0,138494.0,0.6938928762256849,0.13476225151558796
580,0500000US16057,"Latah County, Idaho",39517.0,981.0,2.4824758964496296,Latah County,Idaho,1.4591872355372664,"Latah County, Idaho",781.0,37244.0,2.09698206422511,0.38549383222451983
581,0500000US16059,"Lemhi County, Idaho",7974.0,37.0,0.46400802608477554,Lemhi County,Idaho,1.4591872355372664,"Lemhi County, Idaho",30.0,7936.0,0.3780241935483871,0.08598383253638842
582,0500000US16061,"Lewis County, Idaho",3533.0,10.0,0.2830455703368242,Lewis County,Idaho,1.4591872355372664,"Lewis County, Idaho",17.0,3821.0,0.44490970950013087,-0.16186413916330666
583,0500000US16063,"Lincoln County, Idaho",5127.0,10.0,0.19504583577140627,Lincoln County,Idaho,1.4591872355372664,"Lincoln County, Idaho",20.0,5208.0,0.38402457757296465,-0.18897874180155838
584,0500000US16065,"Madison County, Idaho",52913.0,959.0,1.812409048815981,Madison County,Idaho,1.4591872355372664,"Madison County, Idaho",352.0,37536.0,0.937766410912191,0.8746426379037899
585,0500000US16067,"Minidoka County, Idaho",21613.0,63.0,0.2914912321288114,Minidoka County,Idaho,1.4591872355372664,"Minidoka County, Idaho",88.0,20069.0,0.4384872190941253,-0.1469959869653139
586,0500000US16069,"Nez Perce County, Idaho",42090.0,334.0,0.7935376574008078,Nez Perce County,Idaho,1.4591872355372664,"Nez Perce County, Idaho",279.0,39265.0,0.7105564752323952,0.08298118216841266
587,0500000US16071,"Oneida County, Idaho",4564.0,16.0,0.35056967572305,Oneida County,Idaho,1.4591872355372664,"Oneida County, Idaho",20.0,4286.0,0.4666355576294913,-0.11606588190644135
588,0500000US16073,"Owyhee County, Idaho",11913.0,45.0,0.3777386048854193,Owyhee County,Idaho,1.4591872355372664,"Owyhee County, Idaho",62.0,11526.0,0.5379142807565505,-0.16017567587113113
589,0500000US16075,"Payette County, Idaho",25386.0,226.0,0.8902544709682502,Payette County,Idaho,1.4591872355372664,"Payette County, Idaho",189.0,22623.0,0.8354329664500729,0.054821504518177244
590,0500000US16077,"Power County, Idaho",7878.0,18.0,0.2284843869002285,Power County,Idaho,1.4591872355372664,"Power County, Idaho",32.0,7817.0,0.4093642062172189,-0.18087981931699043
591,0500000US16079,"Shoshone County, Idaho",13169.0,57.0,0.43283468752372994,Shoshone County,Idaho,1.4591872355372664,"Shoshone County, Idaho",47.0,12765.0,0.3681942812377595,0.06464040628597045
592,0500000US16081,"Teton County, Idaho",11630.0,54.0,0.46431642304385207,Teton County,Idaho,1.4591872355372664,"Teton County, Idaho",48.0,10170.0,0.471976401179941,-0.00765997813608893
593,0500000US16083,"Twin Falls County, Idaho",90046.0,1431.0,1.5891877484841084,Twin Falls County,Idaho,1.4591872355372664,"Twin Falls County, Idaho",922.0,77230.0,1.1938365919979284,0.39535115648618
594,0500000US16085,"Valley County, Idaho",11746.0,61.0,0.5193257279073727,Valley County,Idaho,1.4591872355372664,"Valley County, Idaho",41.0,9862.0,0.41573717298722374,0.10358855492014901
595,0500000US16087,"Washington County, Idaho",10500.0,82.0,0.780952380952381,Washington County,Idaho,1.4591872355372664,"Washington County, Idaho",91.0,10198.0,0.8923318297705433,-0.11137944881816231
596,0500000US17001,"Adams County, Illinois",65737.0,513.0,0.7803824330285836,Adams County,Illinois,5.891727052970426,"Adams County, Illinois",441.0,67103.0,0.6571986349343546,0.12318379809422897
597,0500000US17003,"Alexander County, Illinois",5240.0,6.0,0.11450381679389314,Alexander County,Illinois,5.891727052970426,"Alexander County, Illinois",16.0,8238.0,0.19422189851905802,-0.07971808172516488
598,0500000US17005,"Bond County, Illinois",16725.0,105.0,0.6278026905829596,Bond County,Illinois,5.891727052970426,"Bond County, Illinois",68.0,17768.0,0.3827104907699235,0.2450921998130361
599,0500000US17007,"Boone County, Illinois",53448.0,659.0,1.2329741056728036,Boone County,Illinois,5.891727052970426,"Boone County, Illinois",686.0,54165.0,1.2665005077079294,-0.0335264020351258
600,0500000US17009,"Brown County, Illinois",6244.0,12.0,0.19218449711723257,Brown County,Illinois,5.891727052970426,"Brown County, Illinois",16.0,6937.0,0.23064725385613377,-0.038462756738901205
601,0500000US17011,"Bureau County, Illinois",33244.0,300.0,0.9024184815305017,Bureau County,Illinois,5.891727052970426,"Bureau County, Illinois",228.0,34978.0,0.6518382983589686,0.2505801831715332
602,0500000US17013,"Calhoun County, Illinois",4437.0,7.0,0.15776425512733827,Calhoun County,Illinois,5.891727052970426,"Calhoun County, Illinois",12.0,5089.0,0.2358027117311849,-0.07803845660384662
603,0500000US17015,"Carroll County, Illinois",15702.0,40.0,0.2547446185199338,Carroll County,Illinois,5.891727052970426,"Carroll County, Illinois",53.0,15387.0,0.34444661077532984,-0.08970199225539605
604,0500000US17017,"Cass County, Illinois",13042.0,117.0,0.8971016715227726,Cass County,Illinois,5.891727052970426,"Cass County, Illinois",44.0,13642.0,0.32253335288080925,0.5745683186419634
605,0500000US17019,"Champaign County, Illinois",205865.0,24487.0,11.894688266582468,Champaign County,Illinois,5.891727052970426,"Champaign County, Illinois",17969.0,201081.0,8.936199839865527,2.958488426716942
606,0500000US17021,"Christian County, Illinois",34032.0,179.0,0.5259755524212506,Christian County,Illinois,5.891727052970426,"Christian County, Illinois",167.0,34800.0,0.4798850574712643,0.046090494949986294
607,0500000US17023,"Clark County, Illinois",15455.0,60.0,0.38822387576835976,Clark County,Illinois,5.891727052970426,"Clark County, Illinois",55.0,16335.0,0.33670033670033667,0.051523539068023094
608,0500000US17025,"Clay County, Illinois",13288.0,79.0,0.5945213726670681,Clay County,Illinois,5.891727052970426,"Clay County, Illinois",63.0,13815.0,0.4560260586319218,0.13849531403514626
609,0500000US17027,"Clinton County, Illinois",36899.0,180.0,0.4878180980514377,Clinton County,Illinois,5.891727052970426,"Clinton County, Illinois",167.0,37762.0,0.4422435252370107,0.045574572814427006
610,0500000US17029,"Coles County, Illinois",46863.0,623.0,1.3294069948573501,Coles County,Illinois,5.891727052970426,"Coles County, Illinois",531.0,53873.0,0.9856514394965938,0.3437555553607563
611,0500000US17031,"Cook County, Illinois",5275541.0,413271.0,7.833717906845952,Cook County,Illinois,5.891727052970426,"Cook County, Illinois",322672.0,5194675.0,6.21159167801643,1.6221262288295222
612,0500000US17033,"Crawford County, Illinois",18679.0,85.0,0.4550564805396434,Crawford County,Illinois,5.891727052970426,"Crawford County, Illinois",103.0,19817.0,0.5197557652520562,-0.06469928471241282
